CPU		MEM		VSZ		DRS		RSS		USED		FREE		AVAILABLE	
0.000000		0.000000		0		0		0		1092084		5483672		6694216
	
0.000000		0.000000		0		0		0		1092140		5483616		6694160
	
0.000000		0.000000		0		0		0		1092076		5483680		6694224
	
0.000000		0.000000		0		0		0		1092184		5483572		6694116
	
0.000000		0.000000		0		0		0		1091776		5483980		6694524
	
0.000000		0.000000		0		0		0		1091604		5484152		6694696
	
0.000000		0.000000		0		0		0		1091428		5484328		6694872
	
0.000000		0.000000		0		0		0		1091764		5484064		6694536
	
0.000000		0.000000		0		0		0		1091748		5484096		6694552
	
0.000000		0.000000		0		0		0		1091940		5483904		6694360
	
0.000000		0.000000		0		0		0		1091916		5483928		6694384
	
0.000000		0.000000		0		0		0		1091916		5483928		6694384
	
0.000000		0.000000		0		0		0		1091756		5484088		6694544
	
0.000000		0.000000		0		0		0		1091584		5484260		6694716
	
0.000000		0.000000		0		0		0		1091692		5484152		6694608
	
0.000000		0.000000		0		0		0		1091448		5484392		6694852
	
0.000000		0.000000		0		0		0		1091524		5484316		6694776
	
0.000000		0.000000		0		0		0		1091516		5484324		6694784
	
0.000000		0.000000		0		0		0		1092012		5483828		6694288
	
0.000000		0.000000		0		0		0		1092248		5483592		6694052
	
0.000000		0.000000		0		0		0		1092008		5483832		6694292
	
0.000000		0.000000		0		0		0		1091836		5484004		6694464
	
0.000000		0.000000		0		0		0		1092248		5483592		6694052
	
0.000000		0.000000		0		0		0		1091864		5483976		6694436
	
0.000000		0.000000		0		0		0		1092076		5483764		6694224
	
0.000000		0.000000		0		0		0		1091936		5483904		6694364
	
0.000000		0.000000		0		0		0		1091684		5484156		6694616
	
0.000000		0.000000		0		0		0		1091956		5483884		6694344
	
0.000000		0.000000		0		0		0		1091964		5483876		6694336
	
0.000000		0.000000		0		0		0		1091988		5483852		6694312
	
0.000000		0.000000		0		0		0		1091816		5484024		6694484
	
0.000000		0.000000		0		0		0		1091816		5484024		6694484
	
0.000000		0.000000		0		0		0		1091984		5483852		6694316
	
0.000000		0.000000		0		0		0		1092084		5483752		6694216
	
0.000000		0.000000		0		0		0		1091884		5483952		6694416
	
0.000000		0.000000		0		0		0		1092112		5483724		6694188
	
0.000000		0.000000		0		0		0		1091880		5483956		6694420
	
0.000000		0.000000		0		0		0		1092004		5483832		6694296
	
0.000000		0.000000		0		0		0		1091980		5483856		6694320
	
0.000000		0.000000		0		0		0		1092080		5483756		6694220
	
0.000000		0.000000		0		0		0		1092112		5483724		6694188
	
0.000000		0.000000		0		0		0		1092212		5483624		6694088
	
0.000000		0.000000		0		0		0		1092132		5483704		6694168
	
0.000000		0.000000		0		0		0		1092188		5483648		6694112
	
0.000000		0.000000		0		0		0		1092260		5483544		6694040
	
0.000000		0.000000		0		0		0		1092144		5483660		6694156
	
0.000000		0.000000		0		0		0		1092064		5483740		6694236
	
0.000000		0.000000		0		0		0		1091988		5483816		6694312
	
0.000000		0.000000		0		0		0		1091644		5484160		6694656
	
0.000000		0.000000		0		0		0		1092104		5483700		6694196
	
0.000000		0.000000		0		0		0		1091816		5483988		6694484
	
0.000000		0.000000		0		0		0		1091868		5483952		6694432
	
0.000000		0.000000		0		0		0		1092312		5483508		6693988
	
0.000000		0.000000		0		0		0		1091796		5484024		6694504
	
0.000000		0.000000		0		0		0		1092016		5483804		6694284
	
0.000000		0.000000		0		0		0		1091532		5484300		6694768
	
0.000000		0.000000		0		0		0		1091596		5484236		6694704
	
0.000000		0.000000		0		0		0		1091464		5484368		6694836
	
0.000000		0.000000		0		0		0		1091944		5483888		6694356
	
0.000000		0.000000		0		0		0		1091368		5484464		6694932
	
0.000000		0.000000		0		0		0		1092068		5483764		6694232
	
0.000000		0.000000		0		0		0		1091896		5483936		6694404
	
0.000000		0.000000		0		0		0		1091520		5484312		6694780
	
0.000000		0.000000		0		0		0		1091816		5484016		6694484
	
0.000000		0.000000		0		0		0		1092140		5483692		6694160
	
0.000000		0.000000		0		0		0		1092068		5483764		6694232
	
0.000000		0.000000		0		0		0		1092160		5483672		6694140
	
0.000000		0.000000		0		0		0		1092200		5483612		6694092
	
0.000000		0.000000		0		0		0		1092256		5483556		6694036
	
0.000000		0.000000		0		0		0		1091788		5484024		6694504
	
0.000000		0.000000		0		0		0		1091968		5483844		6694324
	
0.000000		0.000000		0		0		0		1092016		5483796		6694276
	
0.000000		0.000000		0		0		0		1091852		5483960		6694448
	
0.000000		0.000000		0		0		0		1092064		5483748		6694236
	
0.000000		0.000000		0		0		0		1091968		5483844		6694332
	
0.000000		0.000000		0		0		0		1092108		5483704		6694192
	
0.000000		0.000000		0		0		0		1092216		5483596		6694084
	
0.000000		0.000000		0		0		0		1092152		5483660		6694148
	
0.000000		0.000000		0		0		0		1092216		5483592		6694084
	
0.000000		0.000000		0		0		0		1091924		5483880		6694376
	
0.000000		0.000000		0		0		0		1091620		5484184		6694680
	
0.000000		0.000000		0		0		0		1092000		5483804		6694300
	
0.000000		0.000000		0		0		0		1091940		5483864		6694360
	
0.000000		0.000000		0		0		0		1092228		5483592		6694072
	
0.000000		0.000000		0		0		0		1092020		5483800		6694280
	
0.000000		0.000000		0		0		0		1091812		5484008		6694488
	
0.000000		0.000000		0		0		0		1092016		5483804		6694284
	
0.000000		0.000000		0		0		0		1091860		5483960		6694440
	
0.000000		0.000000		0		0		0		1092200		5483620		6694100
	
0.000000		0.000000		0		0		0		1091776		5484044		6694524
	
0.000000		0.000000		0		0		0		1092100		5483716		6694200
	
0.000000		0.000000		0		0		0		1092284		5483532		6694016
	
0.000000		0.000000		0		0		0		1092120		5483696		6694180
	
0.000000		0.000000		0		0		0		1092260		5483556		6694040
	
0.000000		0.000000		0		0		0		1092240		5483576		6694060
	
0.000000		0.000000		0		0		0		1092216		5483600		6694084
	
0.000000		0.000000		0		0		0		1092168		5483648		6694132
	
0.000000		0.000000		0		0		0		1092440		5483376		6693860
	
0.000000		0.000000		0		0		0		1092284		5483532		6694016
	
0.000000		0.000000		0		0		0		1091484		5484332		6694816
	
0.000000		0.000000		0		0		0		1091892		5483924		6694408
	
0.000000		0.000000		0		0		0		1091848		5483928		6694452
	
0.000000		0.000000		0		0		0		1092032		5483744		6694268
	
0.000000		0.000000		0		0		0		1091804		5483972		6694496
	
0.000000		0.000000		0		0		0		1091904		5483872		6694396
	
0.000000		0.000000		0		0		0		1091676		5484100		6694624
	
0.000000		0.000000		0		0		0		1091892		5483884		6694408
	
0.000000		0.000000		0		0		0		1091740		5484036		6694560
	
0.000000		0.000000		0		0		0		1091720		5484056		6694580
	
0.000000		0.000000		0		0		0		1091780		5483996		6694520
	
0.000000		0.000000		0		0		0		1092068		5483708		6694232
	
0.000000		0.000000		0		0		0		1092000		5483776		6694300
	
0.000000		0.000000		0		0		0		1092408		5483368		6693892
	
0.000000		0.000000		0		0		0		1092208		5483448		6694092
	
0.000000		0.000000		0		0		0		1092184		5483472		6694116
	
0.000000		0.000000		0		0		0		1092284		5483372		6694016
	
0.000000		0.000000		0		0		0		1092284		5483372		6694016
	
0.000000		0.000000		0		0		0		1092624		5483032		6693676
	
0.000000		0.000000		0		0		0		1092212		5483444		6694088
	
0.000000		0.000000		0		0		0		1092284		5483372		6694016
	
0.000000		0.000000		0		0		0		1091848		5483808		6694452
	
0.000000		0.000000		0		0		0		1092056		5483600		6694244
	
0.000000		0.000000		0		0		0		1092128		5483528		6694172
	
0.000000		0.000000		0		0		0		1092308		5483348		6693992
	
0.000000		0.000000		0		0		0		1091784		5483872		6694516
	
0.000000		0.000000		0		0		0		1091796		5483860		6694504
	
0.000000		0.000000		0		0		0		1092060		5483596		6694240
	
0.000000		0.000000		0		0		0		1091976		5483680		6694324
	
0.000000		0.000000		0		0		0		1091816		5483840		6694484
	
0.000000		0.000000		0		0		0		1091880		5483776		6694420
	
0.000000		0.000000		0		0		0		1091796		5483860		6694504
	
0.000000		0.000000		0		0		0		1091896		5483760		6694404
	
0.000000		0.000000		0		0		0		1091896		5483760		6694404
	
0.000000		0.000000		0		0		0		1091896		5483760		6694404
	
0.000000		0.000000		0		0		0		1092068		5483588		6694232
	
0.000000		0.000000		0		0		0		1092160		5483496		6694140
	
0.000000		0.000000		0		0		0		1091728		5483928		6694572
	
0.000000		0.000000		0		0		0		1091804		5483800		6694496
	
0.000000		0.000000		0		0		0		1091672		5483932		6694628
	
0.000000		0.000000		0		0		0		1091516		5484080		6694784
	
0.000000		0.000000		0		0		0		1091600		5483996		6694700
	
0.000000		0.000000		0		0		0		1091520		5484076		6694780
	
0.000000		0.000000		0		0		0		1091604		5483992		6694696
	
0.000000		0.000000		0		0		0		1091580		5484016		6694720
	
0.000000		0.000000		0		0		0		1091548		5484048		6694752
	
0.000000		0.000000		0		0		0		1091648		5483948		6694652
	
0.000000		0.000000		0		0		0		1091368		5484228		6694932
	
0.000000		0.000000		0		0		0		1091468		5484128		6694832
	
0.000000		0.000000		0		0		0		1091752		5483924		6694548
	
0.000000		0.000000		0		0		0		1091656		5484016		6694644
	
0.000000		0.000000		0		0		0		1091572		5484100		6694728
	
0.000000		0.000000		0		0		0		1091988		5483684		6694312
	
0.000000		0.000000		0		0		0		1092040		5483628		6694260
	
0.000000		0.000000		0		0		0		1092128		5483540		6694172
	
0.000000		0.000000		0		0		0		1091776		5483888		6694524
	
0.000000		0.000000		0		0		0		1092036		5483628		6694264
	
0.000000		0.000000		0		0		0		1091764		5483900		6694536
	
0.000000		0.000000		0		0		0		1091888		5483776		6694412
	
0.000000		0.000000		0		0		0		1091784		5483880		6694516
	
0.000000		0.000000		0		0		0		1092032		5483632		6694268
	
0.000000		0.000000		0		0		0		1091900		5483764		6694400
	
0.000000		0.000000		0		0		0		1092128		5483584		6694172
	
0.000000		0.000000		0		0		0		1091956		5483756		6694344
	
0.000000		0.000000		0		0		0		1092052		5483660		6694248
	
0.000000		0.000000		0		0		0		1091756		5483956		6694544
	
0.000000		0.000000		0		0		0		1091872		5483888		6694428
	
0.000000		0.000000		0		0		0		1092176		5483584		6694124
	
0.000000		0.000000		0		0		0		1092072		5483688		6694228
	
0.000000		0.000000		0		0		0		1091768		5483992		6694532
	
0.000000		0.000000		0		0		0		1091684		5484076		6694616
	
0.000000		0.000000		0		0		0		1091832		5483928		6694468
	
0.000000		0.000000		0		0		0		1091728		5484032		6694572
	
0.000000		0.000000		0		0		0		1091728		5484032		6694572
	
0.000000		0.000000		0		0		0		1091676		5484084		6694624
	
0.000000		0.000000		0		0		0		1091896		5483864		6694404
	
0.000000		0.000000		0		0		0		1091724		5484036		6694576
	
0.000000		0.000000		0		0		0		1091896		5483864		6694404
	
0.000000		0.000000		0		0		0		1091888		5483872		6694412
	
0.000000		0.000000		0		0		0		1091800		5483960		6694500
	
0.000000		0.000000		0		0		0		1091980		5483780		6694320
	
0.000000		0.000000		0		0		0		1091892		5483868		6694408
	
0.000000		0.000000		0		0		0		1091972		5483788		6694328
	
0.000000		0.000000		0		0		0		1091876		5483884		6694424
	
0.000000		0.000000		0		0		0		1091948		5483812		6694352
	
0.000000		0.000000		0		0		0		1091812		5483948		6694488
	
0.000000		0.000000		0		0		0		1091276		5484492		6695024
	
0.000000		0.000000		0		0		0		1091276		5484492		6695024
	
0.000000		0.000000		0		0		0		1091172		5484596		6695128
	
0.000000		0.000000		0		0		0		1091288		5484480		6695012
	
0.000000		0.000000		0		0		0		1091892		5483876		6694408
	
0.000000		0.000000		0		0		0		1091892		5483876		6694408
	
0.000000		0.000000		0		0		0		1091720		5484048		6694580
	
0.000000		0.000000		0		0		0		1091720		5484048		6694580
	
0.000000		0.000000		0		0		0		1091768		5484000		6694532
	
0.000000		0.000000		0		0		0		1092160		5483608		6694140
	
0.000000		0.000000		0		0		0		1091816		5483952		6694484
	
0.000000		0.000000		0		0		0		1091848		5483920		6694452
	
0.000000		0.000000		0		0		0		1091684		5484084		6694616
	
0.000000		0.000000		0		0		0		1091704		5484064		6694596
	
0.000000		0.000000		0		0		0		1091704		5484064		6694596
	
0.000000		0.000000		0		0		0		1091792		5483976		6694508
	
0.000000		0.000000		0		0		0		1091700		5484068		6694600
	
0.000000		0.000000		0		0		0		1091832		5483936		6694468
	
0.000000		0.000000		0		0		0		1091828		5483940		6694472
	
0.000000		0.000000		0		0		0		1092140		5483628		6694160
	
0.000000		0.000000		0		0		0		1091856		5483912		6694444
	
0.000000		0.000000		0		0		0		1091688		5484080		6694612
	
0.000000		0.000000		0		0		0		1091588		5484180		6694712
	
0.000000		0.000000		0		0		0		1091772		5483996		6694528
	
0.000000		0.000000		0		0		0		1091828		5483932		6694464
	
0.000000		0.000000		0		0		0		1092052		5483708		6694240
	
0.000000		0.000000		0		0		0		1092172		5483588		6694120
	
0.000000		0.000000		0		0		0		1091608		5484152		6694692
	
0.000000		0.000000		0		0		0		1091992		5483768		6694308
	
0.000000		0.000000		0		0		0		1091828		5483932		6694472
	
0.000000		0.000000		0		0		0		1091784		5483976		6694516
	
0.000000		0.000000		0		0		0		1091840		5483920		6694460
	
0.000000		0.000000		0		0		0		1091840		5483920		6694460
	
0.000000		0.000000		0		0		0		1091972		5483788		6694328
	
0.000000		0.000000		0		0		0		1091712		5484048		6694588
	
0.000000		0.000000		0		0		0		1091620		5484140		6694680
	
0.000000		0.000000		0		0		0		1092016		5483772		6694284
	
0.000000		0.000000		0		0		0		1091968		5483820		6694332
	
0.000000		0.000000		0		0		0		1091320		5484468		6694980
	
0.000000		0.000000		0		0		0		1091376		5484412		6694924
	
0.000000		0.000000		0		0		0		1091768		5484020		6694532
	
0.000000		0.000000		0		0		0		1092008		5483780		6694292
	
0.000000		0.000000		0		0		0		1091760		5484028		6694540
	
0.000000		0.000000		0		0		0		1091912		5483876		6694388
	
0.000000		0.000000		0		0		0		1091568		5484220		6694732
	
0.000000		0.000000		0		0		0		1091844		5483944		6694456
	
0.000000		0.000000		0		0		0		1091844		5483944		6694456
	
0.000000		0.000000		0		0		0		1091656		5484132		6694644
	
0.000000		0.000000		0		0		0		1091924		5483896		6694376
	
0.000000		0.000000		0		0		0		1092008		5483812		6694292
	
0.000000		0.000000		0		0		0		1091828		5483992		6694472
	
0.000000		0.000000		0		0		0		1091876		5483944		6694424
	
0.000000		0.000000		0		0		0		1091884		5483936		6694416
	
0.000000		0.000000		0		0		0		1091884		5483936		6694416
	
0.000000		0.000000		0		0		0		1091752		5484068		6694548
	
0.000000		0.000000		0		0		0		1091656		5484164		6694644
	
0.000000		0.000000		0		0		0		1091828		5483992		6694472
	
0.000000		0.000000		0		0		0		1091312		5484508		6694988
	
0.000000		0.000000		0		0		0		1091832		5483988		6694468
	
0.000000		0.000000		0		0		0		1091544		5484276		6694756
	
0.000000		0.000000		0		0		0		1091780		5484040		6694520
	
0.000000		0.000000		0		0		0		1092008		5483812		6694292
	
0.000000		0.000000		0		0		0		1091848		5483972		6694452
	
0.000000		0.000000		0		0		0		1091680		5484140		6694620
	
0.000000		0.000000		0		0		0		1091860		5483960		6694440
	
0.000000		0.000000		0		0		0		1092084		5483736		6694216
	
0.000000		0.000000		0		0		0		1091996		5483824		6694304
	
0.000000		0.000000		0		0		0		1091848		5483972		6694452
	
0.000000		0.000000		0		0		0		1091716		5484104		6694584
	
0.000000		0.000000		0		0		0		1092092		5483728		6694208
	
0.000000		0.000000		0		0		0		1091920		5483900		6694380
	
0.000000		0.000000		0		0		0		1091924		5483896		6694376
	
0.000000		0.000000		0		0		0		1092180		5483640		6694120
	
0.000000		0.000000		0		0		0		1091604		5484184		6694696
	
0.000000		0.000000		0		0		0		1091420		5484368		6694880
	
0.000000		0.000000		0		0		0		1091340		5484448		6694960
	
0.000000		0.000000		0		0		0		1091560		5484228		6694740
	
0.000000		0.000000		0		0		0		1091288		5484492		6695012
	
0.000000		0.000000		0		0		0		1091200		5484580		6695100
	
0.000000		0.000000		0		0		0		1091276		5484504		6695024
	
0.000000		0.000000		0		0		0		1091276		5484504		6695024
	
0.000000		0.000000		0		0		0		1091620		5484160		6694680
	
0.000000		0.000000		0		0		0		1091868		5483912		6694432
	
0.000000		0.000000		0		0		0		1091748		5484032		6694552
	
0.000000		0.000000		0		0		0		1091776		5484004		6694524
	
0.000000		0.000000		0		0		0		1091944		5483844		6694356
	
0.000000		0.000000		0		0		0		1091992		5483796		6694308
	
0.000000		0.000000		0		0		0		1091924		5483864		6694376
	
0.000000		0.000000		0		0		0		1091904		5483884		6694396
	
0.000000		0.000000		0		0		0		1091788		5484000		6694512
	
0.000000		0.000000		0		0		0		1091748		5484040		6694552
	
0.000000		0.000000		0		0		0		1091772		5484016		6694528
	
0.000000		0.000000		0		0		0		1092020		5483768		6694280
	
0.000000		0.000000		0		0		0		1091988		5483800		6694312
	
0.000000		0.000000		0		0		0		1091948		5483840		6694352
	
0.000000		0.000000		0		0		0		1091692		5484096		6694608
	
0.000000		0.000000		0		0		0		1091900		5483856		6694400
	
0.000000		0.000000		0		0		0		1091984		5483772		6694316
	
0.000000		0.000000		0		0		0		1092068		5483680		6694224
	
0.000000		0.000000		0		0		0		1091972		5483776		6694320
	
0.000000		0.000000		0		0		0		1091692		5484056		6694608
	
0.000000		0.000000		0		0		0		1091824		5483924		6694476
	
0.000000		0.000000		0		0		0		1091724		5484024		6694576
	
0.000000		0.000000		0		0		0		1091792		5483956		6694508
	
0.000000		0.000000		0		0		0		1091792		5483956		6694508
	
0.000000		0.000000		0		0		0		1091868		5483880		6694432
	
0.000000		0.000000		0		0		0		1091924		5483824		6694376
	
0.000000		0.000000		0		0		0		1092016		5483732		6694284
	
0.000000		0.000000		0		0		0		1091776		5484004		6694524
	
0.000000		0.000000		0		0		0		1091968		5483772		6694332
	
0.000000		0.000000		0		0		0		1092076		5483664		6694224
	
0.000000		0.000000		0		0		0		1091724		5484016		6694576
	
0.000000		0.000000		0		0		0		1091972		5483768		6694328
	
0.000000		0.000000		0		0		0		1091676		5484064		6694624
	
0.000000		0.000000		0		0		0		1091548		5484192		6694752
	
0.000000		0.000000		0		0		0		1091812		5483928		6694488
	
0.000000		0.000000		0		0		0		1091488		5484252		6694812
	
0.000000		0.000000		0		0		0		1091496		5484244		6694804
	
0.000000		0.000000		0		0		0		1091908		5483832		6694392
	
0.000000		0.000000		0		0		0		1091752		5483988		6694548
	
0.000000		0.000000		0		0		0		1091704		5484036		6694596
	
0.000000		0.000000		0		0		0		1091772		5483952		6694528
	
0.000000		0.000000		0		0		0		1091852		5483872		6694448
	
0.000000		0.000000		0		0		0		1092008		5483716		6694292
	
0.000000		0.000000		0		0		0		1091904		5483820		6694396
	
0.000000		0.000000		0		0		0		1091620		5484104		6694680
	
0.000000		0.000000		0		0		0		1091736		5483988		6694564
	
0.000000		0.000000		0		0		0		1092084		5483640		6694216
	
0.000000		0.000000		0		0		0		1092324		5483400		6693976
	
0.000000		0.000000		0		0		0		1091996		5483728		6694304
	
0.000000		0.000000		0		0		0		1092196		5483528		6694104
	
0.000000		0.000000		0		0		0		1091928		5483796		6694372
	
0.000000		0.000000		0		0		0		1092012		5483712		6694288
	
0.000000		0.000000		0		0		0		1091980		5483752		6694320
	
0.000000		0.000000		0		0		0		1091972		5483760		6694328
	
0.000000		0.000000		0		0		0		1091540		5484192		6694760
	
0.000000		0.000000		0		0		0		1091776		5483956		6694524
	
0.000000		0.000000		0		0		0		1092080		5483652		6694220
	
0.000000		0.000000		0		0		0		1092076		5483656		6694224
	
0.000000		0.000000		0		0		0		1092152		5483580		6694148
	
0.000000		0.000000		0		0		0		1092480		5483252		6693820
	
0.000000		0.000000		0		0		0		1091964		5483768		6694336
	
0.000000		0.000000		0		0		0		1092152		5483580		6694148
	
0.000000		0.000000		0		0		0		1092120		5483612		6694180
	
0.000000		0.000000		0		0		0		1092108		5483624		6694192
	
0.000000		0.000000		0		0		0		1092016		5483640		6694284
	
0.000000		0.000000		0		0		0		1092072		5483584		6694228
	
0.000000		0.000000		0		0		0		1091932		5483724		6694368
	
0.000000		0.000000		0		0		0		1091916		5483740		6694384
	
0.000000		0.000000		0		0		0		1092000		5483656		6694300
	
0.000000		0.000000		0		0		0		1092168		5483488		6694132
	
0.000000		0.000000		0		0		0		1092064		5483592		6694236
	
0.000000		0.000000		0		0		0		1091868		5483788		6694432
	
0.000000		0.000000		0		0		0		1092140		5483516		6694160
	
0.000000		0.000000		0		0		0		1092060		5483596		6694240
	
0.000000		0.000000		0		0		0		1092292		5483364		6694008
	
0.000000		0.000000		0		0		0		1092148		5483508		6694152
	
0.000000		0.000000		0		0		0		1092120		5483536		6694180
	
0.000000		0.000000		0		0		0		1092260		5483396		6694040
	
0.000000		0.000000		0		0		0		1091972		5483684		6694328
	
0.000000		0.000000		0		0		0		1092140		5483516		6694160
	
0.000000		0.000000		0		0		0		1091764		5483892		6694536
	
0.000000		0.000000		0		0		0		1092004		5483652		6694296
	
0.000000		0.000000		0		0		0		1091756		5483900		6694544
	
0.000000		0.000000		0		0		0		1091848		5483808		6694452
	
0.000000		0.000000		0		0		0		1091600		5484056		6694700
	
0.000000		0.000000		0		0		0		1092188		5483468		6694112
	
0.000000		0.000000		0		0		0		1091672		5483984		6694628
	
0.000000		0.000000		0		0		0		1091704		5483952		6694596
	
0.000000		0.000000		0		0		0		1091900		5483800		6694400
	
0.000000		0.000000		0		0		0		1091952		5483740		6694340
	
0.000000		0.000000		0		0		0		1091928		5483764		6694372
	
0.000000		0.000000		0		0		0		1091824		5483868		6694476
	
0.000000		0.000000		0		0		0		1091856		5483836		6694444
	
0.000000		0.000000		0		0		0		1091800		5483892		6694500
	
0.000000		0.000000		0		0		0		1092168		5483524		6694132
	
0.000000		0.000000		0		0		0		1092184		5483508		6694116
	
0.000000		0.000000		0		0		0		1091840		5483852		6694460
	
0.000000		0.000000		0		0		0		1092408		5483284		6693892
	
0.000000		0.000000		0		0		0		1092148		5483544		6694152
	
0.000000		0.000000		0		0		0		1092068		5483624		6694232
	
0.000000		0.000000		0		0		0		1091824		5483864		6694476
	
0.000000		0.000000		0		0		0		1091764		5483924		6694536
	
0.000000		0.000000		0		0		0		1091684		5484004		6694616
	
0.000000		0.000000		0		0		0		1091784		5483904		6694516
	
0.000000		0.000000		0		0		0		1091968		5483720		6694332
	
0.000000		0.000000		0		0		0		1092036		5483652		6694264
	
0.000000		0.000000		0		0		0		1092324		5483364		6693976
	
0.000000		0.000000		0		0		0		1092128		5483560		6694172
	
0.000000		0.000000		0		0		0		1091792		5483896		6694508
	
0.000000		0.000000		0		0		0		1091532		5484156		6694768
	
0.000000		0.000000		0		0		0		1091872		5483816		6694428
	
0.000000		0.000000		0		0		0		1091552		5484088		6694748
	
0.000000		0.000000		0		0		0		1091540		5484096		6694760
	
0.000000		0.000000		0		0		0		1091736		5483900		6694564
	
0.000000		0.000000		0		0		0		1091628		5484008		6694672
	
0.000000		0.000000		0		0		0		1092044		5483592		6694256
	
0.000000		0.000000		0		0		0		1092044		5483592		6694256
	
0.000000		0.000000		0		0		0		1091700		5483936		6694600
	
0.000000		0.000000		0		0		0		1092292		5483344		6694008
	
0.000000		0.000000		0		0		0		1092032		5483604		6694268
	
0.000000		0.000000		0		0		0		1091544		5484092		6694756
	
0.000000		0.000000		0		0		0		1092132		5483504		6694168
	
0.000000		0.000000		0		0		0		1091644		5483992		6694656
	
0.000000		0.000000		0		0		0		1091676		5483960		6694624
	
0.000000		0.000000		0		0		0		1091924		5483708		6694376
	
0.000000		0.000000		0		0		0		1091460		5484172		6694840
	
0.000000		0.000000		0		0		0		1091568		5484064		6694732
	
0.000000		0.000000		0		0		0		1091568		5484064		6694732
	
0.000000		0.000000		0		0		0		1091596		5484036		6694704
	
0.000000		0.000000		0		0		0		1091280		5484352		6695020
	
0.000000		0.000000		0		0		0		1091536		5484096		6694764
	
0.000000		0.000000		0		0		0		1091668		5483964		6694632
	
0.000000		0.000000		0		0		0		1091584		5484048		6694716
	
0.000000		0.000000		0		0		0		1091908		5483724		6694392
	
0.000000		0.000000		0		0		0		1091272		5484360		6695028
	
0.000000		0.000000		0		0		0		1091580		5484052		6694720
	
0.000000		0.000000		0		0		0		1091636		5483996		6694664
	
0.000000		0.000000		0		0		0		1091880		5483752		6694420
	
0.000000		0.000000		0		0		0		1092004		5483628		6694296
	
0.000000		0.000000		0		0		0		1092072		5483560		6694228
	
0.000000		0.000000		0		0		0		1091948		5483748		6694352
	
0.000000		0.000000		0		0		0		1091836		5483860		6694464
	
0.000000		0.000000		0		0		0		1092012		5483684		6694288
	
0.000000		0.000000		0		0		0		1092172		5483524		6694128
	
0.000000		0.000000		0		0		0		1091696		5484000		6694604
	
0.000000		0.000000		0		0		0		1091884		5483812		6694416
	
0.000000		0.000000		0		0		0		1091804		5483892		6694496
	
0.000000		0.000000		0		0		0		1092084		5483612		6694216
	
0.000000		0.000000		0		0		0		1092092		5483604		6694208
	
0.000000		0.000000		0		0		0		1091924		5483772		6694376
	
0.000000		0.000000		0		0		0		1091560		5484136		6694740
	
0.000000		0.000000		0		0		0		1091264		5484432		6695036
	
0.000000		0.000000		0		0		0		1091332		5484364		6694968
	
0.000000		0.000000		0		0		0		1091940		5483756		6694360
	
0.000000		0.000000		0		0		0		1092188		5483508		6694112
	
0.000000		0.000000		0		0		0		1092100		5483596		6694200
	
0.000000		0.000000		0		0		0		1092108		5483588		6694192
	
0.000000		0.000000		0		0		0		1092068		5483628		6694232
	
0.000000		0.000000		0		0		0		1092020		5483676		6694280
	
0.000000		0.000000		0		0		0		1092020		5483676		6694280
	
0.000000		0.000000		0		0		0		1091964		5483780		6694336
	
0.000000		0.000000		0		0		0		1091696		5483996		6694604
	
0.000000		0.000000		0		0		0		1091696		5483996		6694604
	
0.000000		0.000000		0		0		0		1092268		5483424		6694032
	
0.000000		0.000000		0		0		0		1091916		5483768		6694384
	
0.000000		0.000000		0		0		0		1091744		5483940		6694556
	
0.000000		0.000000		0		0		0		1092092		5483592		6694208
	
0.000000		0.000000		0		0		0		1092276		5483408		6694024
	
0.000000		0.000000		0		0		0		1091932		5483752		6694368
	
0.000000		0.000000		0		0		0		1091976		5483688		6694324
	
0.000000		0.000000		0		0		0		1091804		5483860		6694496
	
0.000000		0.000000		0		0		0		1091812		5483852		6694488
	
0.000000		0.000000		0		0		0		1092112		5483552		6694188
	
0.000000		0.000000		0		0		0		1092308		5483352		6693992
	
0.000000		0.000000		0		0		0		1092264		5483396		6694036
	
0.000000		0.000000		0		0		0		1091648		5484012		6694652
	
0.000000		0.000000		0		0		0		1091976		5483732		6694324
	
0.000000		0.000000		0		0		0		1091868		5483840		6694432
	
0.000000		0.000000		0		0		0		1092284		5483424		6694016
	
0.000000		0.000000		0		0		0		1092064		5483644		6694236
	
0.000000		0.000000		0		0		0		1091916		5483792		6694384
	
0.000000		0.000000		0		0		0		1091840		5483868		6694460
	
0.000000		0.000000		0		0		0		1092016		5483692		6694284
	
0.000000		0.000000		0		0		0		1092012		5483696		6694288
	
0.000000		0.000000		0		0		0		1091840		5483868		6694460
	
0.000000		0.000000		0		0		0		1092444		5483220		6693856
	
0.000000		0.000000		0		0		0		1092280		5483384		6694020
	
0.000000		0.000000		0		0		0		1092144		5483520		6694156
	
0.000000		0.000000		0		0		0		1092072		5483592		6694228
	
0.000000		0.000000		0		0		0		1091940		5483724		6694360
	
0.000000		0.000000		0		0		0		1091876		5483788		6694424
	
0.000000		0.000000		0		0		0		1091812		5483868		6694488
	
0.000000		0.000000		0		0		0		1091912		5483768		6694388
	
0.000000		0.000000		0		0		0		1091916		5483764		6694384
	
0.000000		0.000000		0		0		0		1092016		5483664		6694284
	
0.000000		0.000000		0		0		0		1092004		5483676		6694296
	
0.000000		0.000000		0		0		0		1091740		5483908		6694560
	
0.000000		0.000000		0		0		0		1091952		5483696		6694348
	
0.000000		0.000000		0		0		0		1091884		5483764		6694416
	
